495	2846
615	2846
1854	2846
3965	2846
5622	2846
6963	2870
272	2912
2326	2912
4351	2912
4483	2912
6175	2912
6264	2912
6266	2912
8215	2912
1310	2922
3839	2949
46	2952
2212	2952
3372	2952
4164	2952
4511	2952
6830	2952
2341	2959
2761	2959
5172	2959
5541	2959
5712	2959
8458	2959
345	2980
1841	2980
3409	2980
5578	2980
6774	2980
8503	2980
231	2982
8731	2984
8701	2991
2087	2993
7023	2993
6888	2997
5953	3006
7578	3006
4697	3007
339	3032
5840	3032
6732	3032
7442	3032
7768	3032
1498	3033
6154	3034
3547	3048
5605	3052
6711	3052
3652	3055
3655	3055
3766	3055
7096	3055
1093	3059
1782	3066
7991	3066
8116	3066
6732	3096
2085	3099
161	3105
128	3113
214	3113
4353	3113
6558	3113
6920	3113
8312	3113
5862	3136
1711	3174
3386	3178
4458	3178
4989	3178
2490	3193
4371	3193
5862	3193
2810	3204
3922	3204
3654	3228
3804	3228
4705	3231
4773	3231
6411	3231
8261	3231
8549	3231
2654	3243
7125	3243
4138	3265
8298	3265
3820	3283
4834	3283
5131	3283
6222	3283
6525	3283
6868	3283
244	3286
1353	3286
4371	3291
339	3310
1058	3310
1620	3310
8408	3312
6465	3321
6823	3321
3430	3345
5266	3345
5995	3345
8178	3345
45	3372
345	3372
4513	3372
7956	3372
113	3383
941	3386
1796	3386
3178	3386
832	3387
4703	3387
7447	3387
3818	3388
6735	3388
1044	3409
2980	3409
5934	3411
3765	3418
4798	3418
3345	3430
1172	3441
914	3442
1493	3442
2243	3442
3811	3442
5162	3442
2607	3450
3501	3452
937	3466
5233	3466
8579	3466
543	3501
2165	3501
2620	3501
3452	3501
6442	3501
1265	3502
1839	3502
5712	3508
2409	3522
4286	3522
4288	3522
1023	3534
4364	3534
882	3547
1498	3547
3033	3547
3048	3547
5901	3547
7091	3547
2182	3553
4697	3561
7504	3593
869	3618
2044	3618
2404	3618
4416	3618
4490	3618
4416	3630
7715	3630
7911	3630
8150	3630
8768	3630
2047	3632
6575	3632
5412	3651
6351	3651
6544	3651
6891	3651
7357	3651
8552	3651
2774	3652
3655	3652
1281	3653
3228	3654
3055	3655
3652	3655
3814	3655
6583	3655
7096	3655
1620	3677
5172	3677
7204	3677
7442	3679
2042	3683
1058	3685
205	3716
4704	3716
6218	3716
6575	3716
8391	3716
5067	3719
6907	3719
8072	3719
8375	3719
6023	3721
5407	3731
839	3743
2394	3743
5848	3743
7098	3743
4765	3752
3418	3765
4798	3765
2144	3766
2774	3766
3655	3766
3814	3766
6583	3766
7096	3766
6503	3773
293	3804
3228	3804
6218	3804
6364	3804
6556	3804
6857	3804
914	3811
1493	3811
2243	3811
2452	3811
3442	3811
5162	3811
2621	3812
3283	3812
3824	3812
6456	3812
6525	3812
6868	3812
7525	3812
8448	3812
3655	3814
3388	3818
6735	3818
5287	3819
3283	3820
3824	3820
5131	3820
6456	3820
4798	3821
3812	3824
3820	3824
6222	3824
6525	3824
6868	3824
7650	3824
4442	3827
2949	3839
4146	3839
1151	3843
2410	3843
4488	3843
6301	3843
2042	3845
5225	3849
7877	3852
2826	3858
5109	3872
7533	3872
3651	3877
5412	3877
6544	3877
7985	3890
379	3909
953	3909
2591	3909
4814	3909
5787	3909
5993	3909
6064	3909
135	3916
4102	3916
5352	3916
5729	3916
1711	3922
3204	3922
6468	3922
3937	3927
1858	3939
4512	3939
6892	3939
8280	3939
1217	3944
4013	3948
2846	3965
5622	3965
1857	3967
2368	3977
2465	3977
2592	3977
5993	3977
5385	3982
1311	3983
1685	3983
3849	3988
7154	4013
3096	4027
5194	4032
1656	4040
8768	4068
2080	4069
135	4102
3916	4102
1989	4106
7515	4106
2239	4125
937	4135
8579	4135
3265	4138
2560	4146
3839	4146
45	4164
1653	4164
2239	4164
2952	4164
4125	4164
45	4180
4673	4180
2075	4182
1149	4189
7007	4195
8737	4195
5392	4211
7541	4211
639	4241
1727	4241
1941	4241
5227	4241
7015	4241
7125	4241
8222	4242
4250	4247
4247	4250
4771	4255
5251	4255
1488	4258
5608	4258
5771	4258
6675	4258
6859	4263
5267	4265
5271	4265
743	4269
7245	4269
5259	4273
7355	4273
6408	4283
3839	4284
2409	4286
3522	4286
4288	4286
2409	4288
3522	4288
4286	4288
1427	4298
4416	4298
8475	4302
5255	4319
1098	4351
4483	4351
6218	4351
7154	4351
2169	4353
3113	4353
6558	4353
8340	4353
5412	4354
1995	4355
2530	4355
4755	4355
6340	4355
6512	4355
7197	4355
1023	4364
1563	4364
2087	4364
2993	4364
4377	4364
6271	4364
6387	4364
7023	4364
7442	4364
1289	4365
3193	4371
3291	4371
2087	4377
7023	4377
8471	4379
6179	4382
2155	4416
3618	4416
3630	4416
4298	4416
7911	4416
7355	4422
192	4426
677	4426
5934	4428
4952	4433
7625	4433
547	4458
1829	4458
1958	4458
3178	4458
4989	4458
5302	4466
4819	4467
396	4469
5634	4472
6376	4472
1098	4483
2912	4483
4351	4483
6175	4483
7072	4483
1667	4484
3843	4488
2044	4490
3618	4490
1310	4493
6350	4495
2952	4511
1074	4512
6830	4513
615	4515
7893	4515
8612	4515
6337	4525
26	4550
1407	4550
3679	4550
4552	4550
5807	4550
7442	4550
491	4552
4550	4552
941	4555
1149	4575
1694	4575
7926	4575
2607	4588
5355	4624
6863	4624
253	4634
5363	4634
4575	4635
3593	4638
1023	4639
1563	4639
7882	4640
6280	4650
4180	4673
6703	4673
7475	4673
3561	4697
5606	4700
832	4703
3387	4703
7447	4703
3716	4704
3231	4705
4773	4705
6411	4705
8261	4705
8549	4705
1840	4713
6824	4713
1425	4724
2250	4743
2949	4743
3937	4743
6700	4743
7717	4743
339	4748
2250	4748
2654	4748
5621	4748
7717	4748
88	4755
1995	4755
7197	4755
8727	4755
8666	4756
244	4765
1353	4765
5175	4766
4255	4771
5251	4771
3231	4773
4705	4773
6411	4773
8261	4773
8549	4773
5673	4774
6838	4774
4575	4782
6218	4793
3418	4798
3765	4798
6064	4814
8161	4814
8340	4814
8177	4819
5346	4822
122	4825
851	4825
1798	4828
5404	4828
1668	4834
2621	4834
3283	4834
4835	4834
5131	4834
6525	4834
7650	4834
1668	4835
676	4846
824	4846
2133	4846
4748	4846
5672	4846
6610	4846
6700	4846
7350	4846
5175	4870
8282	4870
7459	4877
7324	4896
1685	4952
2556	4952
4433	4952
5125	4952
7625	4952
1023	4959
7844	4960
573	4966
3178	4989
4458	4989
1796	5052
2287	5052
3096	5052
3386	5052
4472	5052
5346	5052
6094	5052
6376	5052
482	5056
1834	5056
2009	5057
6482	5057
1023	5065
3534	5065
6271	5065
6387	5065
3719	5067
6907	5067
8072	5067
8375	5067
5084	5083
8711	5083
5083	5084
8711	5084
938	5087
5202	5087
1000	5107
1545	5107
7504	5107
7615	5107
7689	5107
3872	5109
5107	5116
4952	5125
2607	5130
1293	5131
2621	5131
2623	5131
7525	5131
8448	5131
914	5162
1493	5162
2243	5162
3442	5162
3811	5162
5597	5166
2761	5172
2959	5172
3677	5172
4870	5175
8282	5175
5172	5181
8643	5184
6154	5194
938	5202
5087	5202
1014	5209
2169	5209
5717	5209
5938	5209
7090	5209
2338	5210
2530	5210
4755	5210
6340	5210
3849	5225
7506	5225
4241	5227
7125	5227
3466	5233
8074	5240
4255	5251
4771	5251
4319	5255
4273	5259
7355	5259
3345	5266
5995	5266
6030	5266
8178	5266
4265	5267
5271	5267
115	5268
4265	5271
5267	5271
2115	5302
4466	5302
5497	5302
7899	5302
1658	5346
7926	5346
3916	5352
5729	5352
2607	5353
4624	5355
6863	5355
7829	5360
5843	5361
253	5363
4634	5363
1817	5366
6891	5367
1254	5385
2080	5385
2556	5385
4211	5392
5934	5392
7541	5392
1798	5404
4828	5404
624	5407
3731	5407
3877	5412
7357	5412
8335	5427
6774	5434
8517	5434
5172	5435
894	5441
5717	5441
7774	5464
8701	5464
1981	5468
5668	5468
8187	5468
5738	5478
6538	5478
8349	5478
2115	5497
5302	5497
5843	5503
7844	5510
7893	5510
2754	5511
7265	5511
7479	5511
7154	5519
7247	5529
2959	5541
5659	5547
7459	5555
2501	5564
2823	5564
7317	5564
7459	5564
7689	5564
834	5570
2490	5570
231	5578
2980	5578
6774	5578
6700	5579
320	5602
1000	5605
1694	5605
3052	5605
6288	5605
6711	5605
7615	5605
4700	5606
1488	5608
4258	5608
6675	5608
2250	5621
2654	5621
7717	5621
2846	5622
3965	5622
4472	5634
1653	5639
6009	5639
6896	5639
1728	5656
8045	5656
5547	5659
6337	5661
1981	5668
5468	5668
8187	5668
4846	5672
7350	5672
4774	5673
6838	5673
3441	5674
1588	5695
3006	5695
3876	5695
5953	5695
7481	5695
2341	5712
2959	5712
7204	5712
894	5717
5209	5717
5441	5717
7090	5717
3916	5729
5352	5729
7154	5730
5478	5738
6538	5738
8349	5738
491	5739
7882	5739
1488	5771
4258	5771
6675	5771
615	5773
8612	5773
3909	5787
260	5794
4550	5807
8222	5807
1044	5809
1958	5812
2193	5812
1656	5828
4189	5829
1550	5835
6408	5835
7245	5835
3048	5838
3032	5840
6732	5840
5503	5843
839	5848
3743	5848
3136	5862
3193	5862
1588	5901
3547	5901
5597	5901
5695	5901
5953	5901
7481	5901
7911	5901
482	5934
5392	5934
7541	5934
2169	5938
5209	5938
3006	5953
2249	5957
6077	5957
6611	5957
7716	5957
8672	5957
8705	5960
953	5993
2465	5993
3977	5993
8254	5993
3345	5995
5266	5995
5639	6009
6896	6009
887	6023
1658	6023
320	6024
5266	6030
2165	6033
8116	6056
4814	6064
8340	6064
5957	6077
6611	6077
8672	6077
8045	6082
2368	6094
1073	6154
5194	6154
7725	6154
2190	6172
8592	6172
4483	6175
46	6179
3372	6179
6830	6179
7956	6179
369	6183
7727	6183
6524	6185
1278	6218
1341	6218
3716	6218
3804	6218
4351	6218
2623	6222
3824	6222
4834	6222
8448	6222
385	6264
1098	6264
1323	6264
1606	6264
4273	6264
4351	6264
4422	6264
4483	6264
5259	6264
6175	6264
7072	6264
7355	6264
7985	6264
2326	6266
1563	6271
2087	6271
2993	6271
4364	6271
4377	6271
5065	6271
6387	6271
7013	6271
7023	6271
7463	6280
1694	6288
5605	6288
1151	6301
2410	6301
3843	6301
6823	6301
1116	6305
7726	6305
5934	6317
2773	6337
4525	6337
6529	6337
6543	6337
8511	6337
2338	6340
6512	6340
8727	6340
8372	6350
8552	6351
3804	6364
6494	6364
6857	6364
7853	6364
727	6375
2287	6375
4472	6376
1023	6387
3534	6387
4639	6387
2144	6388
3655	6388
3814	6388
135	6408
1550	6408
4283	6408
5835	6408
3231	6411
4705	6411
4773	6411
8261	6411
8549	6411
6971	6421
7264	6421
8224	6421
7883	6434
2620	6442
1293	6456
3812	6456
5131	6456
6525	6456
6868	6456
7650	6456
8448	6456
3321	6465
811	6468
3922	6468
1855	6482
2009	6482
2527	6482
5057	6482
8403	6482
2526	6494
6364	6494
6857	6494
7853	6494
8471	6506
88	6512
214	6512
2530	6512
7444	6512
8727	6512
379	6524
4834	6525
6456	6525
7650	6525
2773	6529
6337	6529
6543	6529
8511	6529
2309	6532
5478	6538
5738	6538
8349	6538
2072	6541
8216	6541
8471	6541
2773	6543
6337	6543
6529	6543
8511	6543
5412	6544
7357	6544
293	6556
3804	6556
3113	6558
4353	6558
62	6575
2047	6575
3632	6575
3716	6575
8391	6575
1621	6576
7109	6576
2144	6583
2774	6583
3055	6583
3652	6583
3766	6583
3814	6583
6388	6583
773	6610
824	6610
2133	6610
3372	6610
4513	6610
4846	6610
8045	6610
2249	6611
5957	6611
6077	6611
8672	6611
5597	6631
8386	6632
1292	6648
4258	6675
5608	6675
5771	6675
824	6700
2133	6700
4673	6703
200	6708
492	6708
7013	6708
8151	6708
3052	6711
5605	6711
2630	6724
7563	6724
1711	6726
3032	6732
3096	6732
5840	6732
3388	6735
3818	6735
2042	6748
5434	6774
5578	6774
8049	6774
8517	6774
2501	6804
2770	6806
7802	6808
1711	6813
921	6815
7188	6815
491	6823
1124	6823
1151	6823
2410	6823
3321	6823
3843	6823
6301	6823
6465	6823
1840	6824
4713	6824
1356	6825
570	6830
773	6830
1653	6830
1425	6832
1594	6838
4774	6838
5673	6838
2526	6857
3804	6857
6364	6857
6494	6857
7853	6857
4263	6859
4624	6863
5355	6863
5346	6864
1293	6868
2623	6868
3812	6868
3824	6868
5131	6868
6222	6868
7525	6868
2997	6888
3651	6891
215	6892
351	6892
1074	6892
1858	6892
4512	6892
5639	6896
6009	6896
3719	6907
5067	6907
8072	6907
8375	6907
1981	6908
122	6911
2720	6913
2443	6918
8116	6918
128	6920
3113	6920
2870	6963
6421	6971
888	7007
1403	7007
1520	7007
1545	7007
3561	7007
4195	7007
5225	7010
2797	7011
200	7013
492	7013
6708	7013
8151	7013
4241	7015
7125	7015
1116	7023
1157	7023
2087	7023
2993	7023
4364	7023
4377	7023
3516	7053
2072	7071
4483	7072
950	7087
7546	7088
5209	7090
5717	7090
449	7091
2774	7096
3766	7096
6388	7096
396	7098
3743	7098
5510	7103
4211	7104
1425	7105
1621	7109
6576	7109
639	7125
3243	7125
4241	7125
5227	7125
7015	7125
4013	7154
4351	7154
896	7188
921	7188
1508	7188
6815	7188
8279	7188
2338	7197
4755	7197
5210	7197
6340	7197
6512	7197
3677	7204
5712	7204
7188	7209
743	7245
1373	7245
4269	7245
5835	7245
8031	7245
5529	7247
6421	7264
7383	7264
8224	7264
8305	7264
2754	7265
5511	7265
7479	7265
2789	7281
2789	7307
3418	7307
3765	7307
7154	7307
920	7317
2501	7317
2823	7317
5564	7317
2255	7324
4896	7324
1941	7350
4846	7350
5672	7350
7712	7350
7824	7350
8503	7350
1341	7355
4273	7355
4422	7355
5259	7355
3651	7357
4354	7357
6544	7357
7264	7383
2620	7442
3032	7442
3096	7442
3679	7442
5712	7442
7768	7442
1488	7444
832	7447
3387	7447
4703	7447
3096	7450
4877	7459
5555	7459
5564	7459
7712	7459
6280	7463
4673	7475
2754	7479
5511	7479
7265	7479
5901	7481
5156	7483
3593	7504
5107	7504
5225	7506
8728	7506
197	7510
1989	7515
4106	7515
8721	7524
1293	7525
3283	7525
7650	7525
8448	7525
3872	7533
4211	7541
5392	7541
5934	7541
7088	7546
2630	7563
6724	7563
2182	7578
3006	7578
62	7579
1736	7586
5271	7597
360	7602
2304	7602
8307	7602
5107	7615
5605	7615
1685	7625
4433	7625
4952	7625
88	7635
4355	7635
4755	7635
6340	7635
7444	7635
2443	7650
6222	7650
8448	7650
1620	7689
3922	7689
4624	7689
5107	7689
5346	7689
5555	7689
5564	7689
5993	7689
6468	7689
7459	7689
4442	7695
888	7712
1520	7712
5555	7712
5787	7712
7350	7712
7459	7712
3630	7715
5957	7716
2250	7717
4748	7717
3877	7719
4354	7719
5412	7719
6544	7719
6154	7725
1116	7726
6305	7726
369	7727
6183	7727
1116	7768
3032	7768
5464	7774
8701	7774
6808	7802
1104	7811
880	7824
1896	7829
1186	7844
5510	7844
2526	7853
6364	7853
6494	7853
6857	7853
2846	7855
8177	7863
8596	7863
3852	7877
491	7882
5739	7882
543	7883
6434	7883
593	7893
4515	7893
5510	7893
5302	7899
1966	7911
3630	7911
4416	7911
8048	7911
1310	7926
4575	7926
5346	7926
2212	7956
3372	7956
3409	7956
4511	7956
4632	7956
6963	7956
3193	7959
385	7985
1323	7985
1606	7985
3890	7985
3066	7991
3345	7999
1373	8031
7245	8031
4825	8037
1728	8045
5656	8045
6610	8045
3345	8047
1966	8048
7911	8048
6774	8049
8517	8053
1588	8063
1896	8063
2661	8067
3719	8072
5067	8072
6907	8072
8375	8072
5240	8074
1672	8079
2340	8116
2443	8116
3066	8116
6056	8116
6918	8116
7991	8116
8184	8116
8625	8116
192	8122
3630	8150
8768	8150
200	8151
492	8151
6708	8151
4814	8161
1833	8177
4819	8177
7863	8177
8596	8177
3345	8178
5266	8178
2443	8184
8116	8184
1981	8187
5468	8187
5668	8187
2072	8195
128	8198
2912	8215
6541	8216
8471	8216
5807	8222
6421	8224
7264	8224
3561	8231
78	8254
2465	8254
2592	8254
3977	8254
5993	8254
3231	8261
4705	8261
4773	8261
6411	8261
8549	8261
896	8279
1508	8279
7188	8279
185	8280
215	8280
1074	8280
3939	8280
4512	8280
4870	8282
5175	8282
3265	8298
7264	8305
360	8307
2304	8307
7602	8307
3113	8312
1104	8335
2556	8335
2169	8340
4353	8340
4814	8340
6064	8340
5478	8349
5738	8349
6538	8349
8376	8365
593	8369
6350	8372
3719	8375
5067	8375
6907	8375
8072	8375
8365	8376
6632	8386
543	8387
205	8391
3716	8391
6575	8391
8725	8395
2009	8403
2527	8403
6482	8403
3312	8408
238	8442
1293	8448
5131	8448
6222	8448
727	8457
2710	8458
2959	8458
727	8471
2072	8471
4379	8471
6506	8471
6541	8471
8216	8471
4302	8475
231	8503
2980	8503
7350	8503
2773	8511
6337	8511
6529	8511
6543	8511
5434	8517
6774	8517
8053	8517
920	8523
2303	8541
1545	8547
3231	8549
4705	8549
4773	8549
6411	8549
8261	8549
2501	8552
6351	8552
937	8579
3466	8579
4135	8579
2190	8592
6172	8592
4442	8595
7863	8596
8177	8596
615	8612
743	8612
4515	8612
5773	8612
3032	8614
2443	8625
8116	8625
5184	8643
4756	8666
2249	8672
5957	8672
6077	8672
6611	8672
2991	8701
5464	8701
7774	8701
2797	8702
5960	8705
5083	8711
5084	8711
2054	8719
7524	8721
8395	8725
1995	8727
2530	8727
2535	8727
7197	8727
7506	8728
2984	8731
4195	8737
80	8742
3630	8768
4068	8768
8150	8768
5209	8774
4013	8786
3716	8801
4704	8801
882	8807
3231	8823
4705	8823
4773	8823
6411	8823
8261	8823
8549	8823
197	8851
2991	8851
7510	8851
5597	8854
2826	8857
78	8862
4877	8862
7459	8862
3345	8868
5488	8877
570	8879
6179	8879
8365	8888
2591	8916
2846	8928
4351	8968
1588	8972
1896	8973
2255	9017
7307	9017
7324	9017
8365	9017
3843	9018
4488	9018
200	9020
492	9020
6708	9020
7013	9020
8151	9020
200	9021
492	9021
6708	9021
7013	9021
8151	9021
3719	9025
5067	9025
6907	9025
8072	9025
8375	9025
1493	9027
2452	9027
3811	9027
4588	9030
4263	9037
6506	9037
6859	9037
8471	9037
1588	9066
5597	9066
5240	9074
593	9082
914	9090
1493	9090
2243	9090
3442	9090
3811	9090
5162	9090
5385	9090
4896	9095
7007	9098
3731	9099
5407	9099
1310	9124
1386	9124
1658	9124
2720	9124
4700	9124
5346	9124
5606	9124
5634	9124
7926	9124
2823	9127
5564	9127
7317	9127
2116	9189
1488	9194
2870	9207
200	9208
492	9208
6708	9208
8151	9208
1958	9216
3420	9241
4756	9241
4765	9241
6524	9241
6934	9241
8666	9241
3136	9248
5862	9248
2774	9249
3652	9249
3655	9249
3766	9249
3814	9249
7096	9249
7042	9269
8742	9273
5787	9283
615	9306
3890	9306
5225	9312
7506	9312
8728	9312
88	9313
2338	9313
4355	9313
7197	9313
7893	9360
8386	9391
5412	9397
7357	9397
1403	9408
2783	9408
2770	9432
1293	9433
2623	9433
3812	9433
3820	9433
3824	9433
5131	9433
7525	9433
3909	9439
4814	9439
6064	9439
8340	9439
2607	9450
4588	9450
5130	9450
5353	9450
495	9458
1854	9458
5529	9459
7247	9459
200	9471
492	9471
1229	9471
4422	9471
6708	9471
7013	9471
8151	9471
231	9482
7533	9482
8612	9482
1044	9485
2155	9511
4416	9511
3937	9522
5555	9572
5564	9572
5787	9572
5993	9572
7459	9572
7712	9572
122	9593
851	9593
4825	9593
3561	9616
7087	9629
2503	9631
887	9634
6023	9634
3231	9639
3719	9639
4705	9639
4773	9639
5067	9639
6411	9639
6907	9639
8045	9639
8072	9639
8261	9639
8375	9639
8549	9639
3839	9643
639	9647
5227	9647
7015	9647
7125	9647
2338	9656
2449	9656
2530	9656
4355	9656
6340	9656
743	9710
3345	9710
3430	9710
200	9722
492	9722
6708	9722
8151	9722
2870	9732
6963	9732
5639	9736
6009	9736
6896	9736
339	9755
2250	9755
4743	9755
5621	9755
7717	9755
2054	9760
2309	9763
6532	9763
832	9764
3387	9764
4703	9764
7447	9764
2116	9765
2116	9774
46	9785
773	9785
1653	9785
2560	9785
3839	9785
4146	9785
4511	9785
4513	9785
4632	9785
6179	9785
8045	9785
178	9800
1727	9800
3409	9800
1386	9829
7504	9829
3679	9862
88	9869
1995	9869
7197	9869
1310	9870
135	9889
2155	9889
4416	9889
6408	9889
449	9892
500	9892
4630	9921
8541	9924
8768	9937
811	9964
1265	9980
7087	9984
4068	9993
